source	target	weight	avg_streams
escape room	r&b	1	327782.0
indietronica	r&b	1	327782.0
adult standards	country	1	2386759.0
country	lounge	1	2386759.0
lounge	pop	1	2386759.0
dance pop	lounge	1	2386759.0
electro house	latin	1	382671.0
electro house	tropical	1	382671.0
electro house	reggaeton	1	382671.0
drill	r&b	1	3465229.0
dubstep	pop rock	1	38713185.0
dance	reggaeton	1	322506.0
dance	trap	1	322506.0
dance	hip hop	1	322506.0
electro house	urban contemporary	1	2525552.0
techno	urban contemporary	1	2525552.0
rap	techno	1	2525552.0
pop rap	techno	1	2525552.0
electropop	soul	1	3216273.0
electro house	electro house	1	3216273.0
dubstep	electro house	1	3216273.0
electro house	trance	1	3216273.0
electropop	trance	1	3216273.0
dubstep	house	1	3216273.0
house	trance	1	3216273.0
dubstep	soul	1	3216273.0
soul	trance	1	3216273.0
trance	trap	1	3216273.0
hip hop	trance	1	3216273.0
moombahton	pop rock	1	2066872.0
ninja	pop rock	1	2066872.0
disco house	indie	1	3447220.0
disco house	rock	1	3447220.0
dance	indie	1	3447220.0
dance	rock	1	3447220.0
disco house	pop house	1	6889607.0
drill	other	1	332677.0
drill	tropical house	1	332677.0
afropop	other	1	332677.0
dancehall	other	1	332677.0
afropop	tropical house	1	332677.0
dancehall	tropical house	1	332677.0
afropop	house	1	332677.0
funk	funk	1	3601026.0
funk	house	1	3601026.0
latin	reggae	1	3993669.0
reggae	tropical	1	3993669.0
reggae	reggaeton	1	3993669.0
