source	target	weight	avg_streams
neo mellow	post-teen pop	3	5644697.0
hollywood	pop	3	4487789.0
broadway	movie tunes	3	8293539.666666668
dance pop	emo rap	3	5190601.333333333
emo rap	hip pop	3	5190601.333333333
emo rap	post-teen pop	3	5190601.333333333
emo rap	queens hip hop	3	5190601.333333333
australian dance	bmore	3	2966645.666666666
australian pop	bmore	3	2966645.666666666
australian dance	moombahton	3	2966645.666666666
australian pop	moombahton	3	2966645.666666666
australian dance	ninja	3	2966645.666666666
australian pop	ninja	3	2966645.666666666
dfw rap	r&b	3	12602944.666666664
alternative r&b	viral pop	3	2293125.333333333
hip hop	soul	3	3300092.333333333
rap	soul	3	3300092.333333333
brostep	dance pop	3	13219559.666666664
brostep	post-teen pop	3	13219559.666666664
boston hip hop	rap	3	4100838.333333334
indie poptimism	pop edm	3	5443801.666666667
electropop	talent show	3	5379835.333333333
pop edm	talent show	3	5379835.333333333
pop edm	viral pop	3	5971593.333333332
house	uk dance	3	7823591.666666668
atl trap	hip hop	3	1941518.333333333
atl trap	pop rap	3	1941518.333333333
chicago rap	hip pop	3	3183106.666666666
canadian pop	reggaeton	3	3227510.666666666
latin	latin hip hop	3	2035101.0
reggaeton	tropical	3	2035101.0
latin pop	pop	3	2279420.666666666
latin pop	post-teen pop	3	2279420.666666666
broadway	hollywood	3	4318965.0
broadway	post-teen pop	3	4318965.0
movie tunes	post-teen pop	3	4318965.0
canadian hip hop	emo rap	3	5137848.0
east coast hip hop	vapor trap	3	1662408.333333333
southern hip hop	vapor trap	3	1662408.333333333
electropop	house	3	4041951.666666666
pop rap	uk contemporary r&b	3	8202195.0
r&b	r&b	3	373869.66666666674
dance pop	social media pop	3	8407195.666666666
pop	social media pop	3	8407195.666666666
social media pop	tropical house	3	8407195.666666666
dance pop	downtempo	3	1664412.0
edm	electronic trap	3	2274515.666666666
electro house	electronic trap	3	2274515.666666666
electronic trap	tropical house	3	2274515.666666666
pop	shiver pop	3	2743341.0
post-teen pop	toronto rap	3	2005872.666666667
moombahton	pop rap	3	1793033.333333333
pop	rock	3	4325690.333333333
canadian contemporary r&b	conscious hip hop	3	9349814.666666666
conscious hip hop	miami hip hop	3	6950512.333333332
atl hip hop	chicago rap	3	7096280.0
canadian pop	urban contemporary	3	7056340.0
emo rap	emo rap	3	6337287.666666668
detroit hip hop	hip pop	3	1357436.0
detroit hip hop	queens hip hop	3	1357436.0
hip pop	urban contemporary	3	2179789.333333333
queens hip hop	urban contemporary	3	2187677.666666666
downtempo	southern hip hop	3	1001728.0
electronica	southern hip hop	3	1001728.0
electronica	trap	3	1001728.0
modern alternative rock	post-teen pop	3	7130354.666666668
alternative r&b	etherpop	3	13037984.666666664
electropop	etherpop	3	16101179.333333336
etherpop	pop rap	3	16212394.333333336
dance pop	girl group	3	2472621.333333333
girl group	pop	3	2472621.333333333
girl group	pop rap	3	2472621.333333333
girl group	post-teen pop	3	2472621.333333333
pop rap	talent show	3	2472621.333333333
post-teen pop	social media pop	3	6569120.0
canadian hip hop	melodic rap	3	7015250.666666668
melodic rap	toronto rap	3	7015250.666666668
hip hop	progressive electro house	3	3979433.333333334
pop rap	progressive electro house	3	3979433.333333334
progressive electro house	rap	3	3979433.333333334
afro dancehall	pop rap	3	3868526.333333334
afropop	pop rap	3	3868526.333333334
afro dancehall	uk funky	3	3868526.333333334
afropop	uk funky	3	3868526.333333334
alternative r&b	r&b	3	25786676.0
francoton	post-teen pop	3	3421002.0
indietronica	southern hip hop	3	3321611.0
southern hip hop	uk alternative pop	3	3321611.0
art pop	trap	3	3245239.5
southern hip hop	west coast rap	3	3301103.5
